epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
86,61730.7,1.35709,1.01343,0.96243,1.00009,0.46616,0.36408,0.35466,0.20509,1.3153,0.99404,0.95661,0,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.00448125,0.00149375,0.017925,0.005975
87,62403.7,1.35405,1.00986,0.96244,1.00029,0.46729,0.36276,0.35479,0.20567,1.3152,0.99419,0.95646,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.0043575,0.0014525,0.01743,0.00581
88,63104.2,1.35179,1.00664,0.96082,0.99963,0.47202,0.36341,0.3554,0.20583,1.31425,0.99399,0.95556,0,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.00423375,0.00141125,0.016935,0.005645
89,63777.6,1.35606,1.00966,0.9597,1.00023,0.47355,0.36469,0.35767,0.20654,1.31316,0.99263,0.95524,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00411,0.00137,0.01644,0.00548
90,64445.7,1.34956,0.99968,0.95953,0.99998,0.47746,0.36669,0.35848,0.20699,1.31215,0.99112,0.95504,0,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.00398625,0.00132875,0.015945,0.005315
91,65113.7,1.34418,0.9935,0.95758,0.99977,0.47318,0.36611,0.35707,0.20646,1.31134,0.99063,0.95469,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.0038625,0.0012875,0.01545,0.00515
92,65789.1,1.34289,0.99325,0.95603,1.00029,0.47273,0.36762,0.35777,0.2071,1.31068,0.98957,0.95421,0,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.00373875,0.00124625,0.014955,0.004985
93,66460.4,1.34448,0.99705,0.95896,0.99988,0.47437,0.36881,0.35864,0.20769,1.30895,0.98916,0.95349,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.003615,0.001205,0.01446,0.00482
94,67143,1.35441,1.00139,0.9575,1.00021,0.4683,0.37153,0.35832,0.20713,1.30973,0.98824,0.95371,0,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.00349125,0.00116375,0.013965,0.004655
95,67832.5,1.33543,0.98623,0.9544,0.99977,0.4784,0.36896,0.35926,0.2078,1.30981,0.98667,0.95347,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.0033675,0.0011225,0.01347,0.00449
96,68520.6,1.33973,0.99041,0.95725,0.99982,0.47871,0.36743,0.35852,0.20724,1.31041,0.9863,0.95351,0,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.00324375,0.00108125,0.012975,0.004325
97,801.36,1.33688,0.98581,0.95591,0.9938,0.47859,0.36535,0.35927,0.20801,1.31012,0.98606,0.95331,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00312,0.00104,0.01248,0.00416
98,1518.07,1.33982,0.98479,0.95526,1.00271,0.47697,0.36726,0.3592,0.20864,1.31,0.98592,0.95332,0,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.00299625,0.00099875,0.011985,0.003995
