epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
99,73141.1,1.3389,0.98738,0.96181,1.00027,0.4732,0.36981,0.35541,0.20511,1.3094,0.98179,0.9606,0,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.0028725,0.0009575,0.01149,0.00383
100,73907.1,1.34205,0.98272,0.96198,0.99977,0.47553,0.3649,0.35559,0.2049,1.30933,0.98091,0.96064,0,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.00274875,0.00091625,0.010995,0.003665
101,74674.9,1.33918,0.98695,0.96207,0.99994,0.47338,0.36648,0.35522,0.20469,1.30898,0.98035,0.96037,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.002625,0.000875,0.0105,0.0035
102,75440.1,1.34466,0.9867,0.9613,1.00016,0.47629,0.36621,0.35537,0.20494,1.30874,0.97987,0.9603,0,0.0050025,0.0016675,0.0050025,0.0016675,0.0050025,0.0016675,0.0050025,0.0016675,0.00250125,0.00083375,0.010005,0.003335
103,76207.5,1.33593,0.97858,0.96024,1.00005,0.47602,0.36689,0.35585,0.2052,1.30781,0.97999,0.96001,0,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.0023775,0.0007925,0.00951,0.00317
104,77009.1,1.33116,0.97436,0.96098,1.0003,0.47528,0.36556,0.35578,0.20562,1.30855,0.98036,0.96,0,0.0045075,0.0015025,0.0045075,0.0015025,0.0045075,0.0015025,0.0045075,0.0015025,0.00225375,0.00075125,0.009015,0.003005
105,77780.6,1.32973,0.97048,0.9606,0.99917,0.48096,0.36538,0.3561,0.2057,1.3089,0.9799,0.9601,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00213,0.00071,0.00852,0.00284
106,78552.5,1.33719,0.97869,0.96077,1.00017,0.4758,0.36726,0.35632,0.20579,1.30874,0.97913,0.95995,0,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.00200625,0.00066875,0.008025,0.002675
107,79329,1.33103,0.96814,0.95708,1.00005,0.47999,0.36652,0.35641,0.20572,1.30805,0.97843,0.95972,0,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.0018825,0.0006275,0.00753,0.00251
108,80103.7,1.33417,0.97342,0.95838,1.00007,0.47402,0.36906,0.3575,0.20614,1.30795,0.97806,0.95988,0,0.0035175,0.0011725,0.0035175,0.0011725,0.0035175,0.0011725,0.0035175,0.0011725,0.00175875,0.00058625,0.007035,0.002345
109,80876,1.32513,0.96504,0.95684,1.0001,0.47549,0.36856,0.3579,0.20644,1.30746,0.97739,0.95972,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.001635,0.000545,0.00654,0.00218
110,81649.2,1.32541,0.96412,0.95549,0.9999,0.48002,0.36525,0.35706,0.20626,1.30759,0.97696,0.95969,0,0.0030225,0.0010075,0.0030225,0.0010075,0.0030225,0.0010075,0.0030225,0.0010075,0.00151125,0.00050375,0.006045,0.002015
111,82392.4,1.31584,0.95321,0.95836,1.00009,0.47455,0.36582,0.35614,0.20619,1.30864,0.97713,0.96001,0,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.0013875,0.0004625,0.00555,0.00185
112,83148.4,1.3031,0.93415,0.95553,1.00008,0.47483,0.36367,0.356,0.20579,1.30924,0.97747,0.95986,0,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.00126375,0.00042125,0.005055,0.001685
113,83902.4,1.29965,0.93323,0.95409,0.99983,0.46523,0.36831,0.35579,0.20563,1.30964,0.97787,0.95988,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00114,0.00038,0.00456,0.00152
114,84652.8,1.30351,0.93322,0.95318,0.99979,0.46279,0.36835,0.355,0.20541,1.30994,0.97853,0.95988,0,0.0020325,0.0006775,0.0020325,0.0006775,0.0020325,0.0006775,0.0020325,0.0006775,0.00101625,0.00033875,0.004065,0.001355
115,85401.7,1.29888,0.92636,0.9526,1.00021,0.46387,0.36818,0.35428,0.20548,1.30974,0.97854,0.95953,0,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.0008925,0.0002975,0.00357,0.00119
116,86129.9,1.29173,0.92192,0.95315,0.99993,0.46311,0.36785,0.35357,0.20491,1.30999,0.97895,0.9596,0,0.0015375,0.0005125,0.0015375,0.0005125,0.0015375,0.0005125,0.0015375,0.0005125,0.00076875,0.00025625,0.003075,0.001025
117,86853.4,1.29426,0.92185,0.95061,0.99991,0.46151,0.36813,0.35353,0.2048,1.31006,0.97909,0.95951,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.000645,0.000215,0.00258,0.00086
118,87573.1,1.29172,0.91829,0.95117,1.00048,0.46473,0.36789,0.35343,0.20461,1.31027,0.97919,0.95957,0,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.00052125,0.00017375,0.002085,0.000695
119,88292.1,1.28615,0.91464,0.94903,0.99945,0.46412,0.36769,0.35357,0.20479,1.31024,0.97896,0.95951,0,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.0003975,0.0001325,0.00159,0.00053
120,89010.1,1.28889,0.91467,0.95106,1.00013,0.465,0.36497,0.35326,0.2045,1.31036,0.97886,0.95952,0,0.0005475,0.0001825,0.0005475,0.0001825,0.0005475,0.0001825,0.0005475,0.0001825,0.00027375,9.125e-05,0.001095,0.000365
