epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7,lr/pg8,lr/pg9,lr/pg10,lr/pg11
76,7898.92,1.46474,1.07175,0.96407,0.9997,0.46748,0.36012,0.35071,0.20169,1.38523,1.02866,0.95994,0,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.00571875,0.00190625,0.022875,0.007625
77,8597.33,1.45086,1.06024,0.96264,1.00026,0.46445,0.36356,0.35102,0.2018,1.3844,1.028,0.95992,0,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.005595,0.001865,0.02238,0.00746
78,9379.89,1.46027,1.06343,0.96411,0.99982,0.46951,0.36103,0.35101,0.20223,1.38464,1.02721,0.96005,0,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.0109425,0.0036475,0.00547125,0.00182375,0.021885,0.007295
79,10136.7,1.45357,1.06309,0.9637,1.00024,0.47563,0.35708,0.35169,0.2026,1.3858,1.02579,0.96035,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.0053475,0.0017825,0.02139,0.00713
80,10783.8,1.45682,1.06112,0.96118,1,0.4705,0.36159,0.35373,0.20317,1.38289,1.0234,0.95908,0,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.0104475,0.0034825,0.00522375,0.00174125,0.020895,0.006965
81,11423.5,1.45095,1.05533,0.96454,0.99989,0.47378,0.36314,0.35371,0.20277,1.38225,1.024,0.95872,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0051,0.0017,0.0204,0.0068
82,12057.3,1.45601,1.05732,0.96246,1.00008,0.47032,0.36504,0.3546,0.2037,1.38096,1.02229,0.95919,0,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.00497625,0.00165875,0.019905,0.006635
83,12748.5,1.44794,1.05206,0.9599,0.99996,0.47848,0.36046,0.35364,0.20325,1.37934,1.02096,0.95848,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.0048525,0.0016175,0.01941,0.00647
84,13421.6,1.45718,1.05408,0.96176,1.00013,0.47708,0.36273,0.35363,0.20327,1.37849,1.01894,0.95807,0,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.0094575,0.0031525,0.00472875,0.00157625,0.018915,0.006305
85,14042.3,1.44763,1.05241,0.95986,0.99981,0.47795,0.36288,0.35444,0.20434,1.37896,1.01975,0.95793,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.004605,0.001535,0.01842,0.00614
86,14651.4,1.44839,1.04902,0.95962,1.00032,0.46999,0.36486,0.35592,0.20516,1.37798,1.01802,0.95786,0,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.0089625,0.0029875,0.00448125,0.00149375,0.017925,0.005975
87,15306.4,1.45191,1.04699,0.9572,0.99925,0.47099,0.3653,0.3558,0.20462,1.37703,1.01747,0.95709,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.0043575,0.0014525,0.01743,0.00581
88,15945.7,1.43746,1.04064,0.95658,1.00032,0.47628,0.36396,0.35624,0.2046,1.37815,1.017,0.95709,0,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.00423375,0.00141125,0.016935,0.005645
89,16531.4,1.44356,1.04441,0.95786,1.00021,0.47469,0.36736,0.35695,0.20524,1.3772,1.01611,0.95673,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00411,0.00137,0.01644,0.00548
90,17111.6,1.44113,1.03987,0.95785,0.99984,0.48208,0.36626,0.35856,0.20574,1.377,1.01545,0.95672,0,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.0079725,0.0026575,0.00398625,0.00132875,0.015945,0.005315
91,17690,1.43663,1.03391,0.95564,0.99952,0.47887,0.36874,0.35967,0.20579,1.37466,1.01409,0.95637,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.0038625,0.0012875,0.01545,0.00515
92,18276.1,1.43589,1.03291,0.95551,1.00063,0.47788,0.36808,0.35989,0.20559,1.37338,1.0135,0.95663,0,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.0074775,0.0024925,0.00373875,0.00124625,0.014955,0.004985
93,18854.7,1.43392,1.02905,0.95643,0.99993,0.47364,0.37059,0.36082,0.2063,1.37274,1.01264,0.95646,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.003615,0.001205,0.01446,0.00482
94,19443.2,1.43193,1.03074,0.95613,0.99969,0.47435,0.36919,0.36018,0.2061,1.37285,1.01273,0.95613,0,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.00349125,0.00116375,0.013965,0.004655
95,20021.5,1.43019,1.02884,0.95428,1,0.47703,0.37132,0.35996,0.20667,1.37222,1.01338,0.9556,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.0033675,0.0011225,0.01347,0.00449
96,20603.8,1.42877,1.02354,0.95403,1.00009,0.47361,0.37157,0.35957,0.20679,1.37211,1.01273,0.95555,0,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.0064875,0.0021625,0.00324375,0.00108125,0.012975,0.004325
97,21191.4,1.43073,1.0223,0.95592,0.99993,0.46932,0.37326,0.35947,0.20671,1.37268,1.01042,0.95541,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00312,0.00104,0.01248,0.00416
98,21789.8,1.42627,1.01873,0.95329,0.99989,0.48005,0.36936,0.36,0.20687,1.37185,1.00882,0.95506,0,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.0059925,0.0019975,0.00299625,0.00099875,0.011985,0.003995
